dim,icc,rho_arat,rho_fma,cohens_d,abs_d,stream
213,-0.13546994,0.04758073405590245,0.031624643892575355,-0.30025914311408997,0.30025914311408997,gravity
214,-0.11221686,0.06766917285730739,0.056412091280754875,-0.37755513191223145,0.37755513191223145,gravity
215,-0.093698725,0.08992487731570939,0.08131708802632248,-0.43121182918548584,0.43121182918548584,gravity
216,-0.08999506,0.10791264025879597,0.09930368640877223,-0.459075391292572,0.459075391292572,gravity
217,-0.111335345,0.1164129054901336,0.10657009273784172,-0.46052733063697815,0.46052733063697815,gravity
218,-0.16283357,0.09865356104251474,0.08506861389928078,-0.4345090985298157,0.4345090985298157,gravity
219,-0.23446609,0.06929210562510513,0.05434724401610871,-0.38189586997032166,0.38189586997032166,gravity
220,-0.30433488,0.03590119308764805,0.017564348717095137,-0.3066929280757904,0.3066929280757904,gravity
221,-0.35238722,-0.010297415495678546,-0.0294538475360728,-0.2173999845981598,0.2173999845981598,gravity
222,-0.36752042,-0.05470739111449522,-0.07361915181947302,-0.1288452446460724,0.1288452446460724,gravity
223,-0.34908247,-0.08386520563594549,-0.10052712774685098,-0.05744677782058716,0.05744677782058716,gravity
224,-0.30370674,-0.09841507664724676,-0.10969133751690989,-0.014071713201701641,0.014071713201701641,gravity
225,-0.24159795,-0.10730094327093327,-0.1125527363480675,-0.0017352106515318155,0.0017352106515318155,gravity
226,-0.17393251,-0.11706718897715129,-0.1154427491675367,-0.018413057550787926,0.018413057550787926,gravity
227,-0.107878484,-0.12163478458652101,-0.1157760634638148,-0.053657740354537964,0.053657740354537964,gravity
228,0.016584976,-0.0464820023777035,-0.033051476552976924,0.0030764497350901365,0.0030764497350901365,gravity
229,0.093922354,-0.04280020595075775,-0.03150245442897457,-0.04765179753303528,0.04765179753303528,gravity
230,0.15250276,-0.04054776729545067,-0.030371041864114132,-0.10439570993185043,0.10439570993185043,gravity
231,0.18217862,-0.027556562153222327,-0.020174408461732157,-0.153291717171669,0.153291717171669,gravity
232,0.18082316,-0.0015122078699947516,0.004156761815533038,-0.18726038932800293,0.18726038932800293,gravity
233,0.15898183,0.02648725387443956,0.029027731115540946,-0.20368224382400513,0.20368224382400513,gravity
234,0.12990974,0.061914575371490185,0.06409069371171813,-0.20482224225997925,0.20482224225997925,gravity
235,0.10082037,0.10942949392869852,0.11391847427666868,-0.1954018473625183,0.1954018473625183,gravity
236,0.073015906,0.15078563040810952,0.15961656031232685,-0.18008194863796234,0.18008194863796234,gravity
