dim,rho_arat,rho_fma,stream
181,0.08561512360122359,0.08452340141928993,gravity
182,0.08712113707134125,0.08731674535932814,gravity
183,0.09171583318017322,0.09340611141244573,gravity
184,0.096936937976576,0.09886596972270865,gravity
185,0.09892379173715282,0.10155955137917408,gravity
186,0.1022269554716114,0.10561964431527612,gravity
187,0.1043198883300834,0.10772393248273014,gravity
188,0.10363463284368024,0.10696218171281385,gravity
189,0.10515380941353672,0.10902857567953093,gravity
190,0.10659013588503712,0.11071989439405572,gravity
191,0.10579570410080026,0.11105862214758194,gravity
192,0.10271166726199375,0.10864112681077148,gravity
193,0.10010692211367714,0.10589031717768291,gravity
194,0.10271863596185546,0.10798687183478245,gravity
195,0.10576240920146089,0.11073690811683558,gravity
196,0.10573840590193716,0.11111353007109875,gravity
197,0.10523511091192354,0.1114491644204832,gravity
198,0.10565710440355035,0.11193018876453185,gravity
199,0.10615188209373295,0.1117360776546344,gravity
200,0.10492848811800756,0.11080109625277777,gravity
201,0.1062633812915206,0.11193173546660275,gravity
202,0.10507328221513455,0.11118390501532452,gravity
203,0.10580422140063124,0.11240579965133238,gravity
204,0.10316618135297527,0.1097771794818446,gravity
205,0.10158273788439397,0.10832095948209601,gravity
206,0.10052736700533466,0.10729549600909194,gravity
207,0.09893385763695309,0.105643618197375,gravity
208,0.09704843717436364,0.10384557703995838,gravity
209,0.09407202803342157,0.10007935749732659,gravity
210,0.09365932614161042,0.09892010429519002,gravity
211,0.09124583308949898,0.09585531414170957,gravity
212,0.09022453140976366,0.09459784535807111,gravity
213,0.08937125282669443,0.09408898037674632,gravity
214,0.0860309226929733,0.0905284722095437,gravity
215,0.0846542173202899,0.08884643370744429,gravity
216,0.08221517236868546,0.08639413757403866,gravity
217,0.08125349178776715,0.08459145631040936,gravity
218,0.07996892811325547,0.08281738903509163,gravity
219,0.07641721408372863,0.07876657631141495,gravity
220,0.07672306257766,0.07862427972089252,gravity
221,0.07538429790422377,0.07641017570640489,gravity
222,0.07437151352431944,0.07583634923810247,gravity
223,0.07520930610769595,0.07580232179254276,gravity
224,0.07291118375329533,0.07293937625931424,gravity
225,0.07288021175390988,0.07227274766675805,gravity
226,0.0728252364550007,0.07136792695528388,gravity
227,0.07234284756457227,0.07002152280256892,gravity
228,0.07417174412828327,0.0716594802956478,gravity
229,0.07388912463389101,0.07114365515500397,gravity
230,0.07468355641812789,0.07123568392822227,gravity
231,0.07488642301410262,0.07099981186241064,gravity
232,0.07600064069199428,0.07193169986012549,gravity
233,0.0754810854023033,0.07100522531965876,gravity
234,0.07839090474456663,0.07371272729476223,gravity
235,0.08080672069663197,0.07575282732627407,gravity
236,0.08267510655955945,0.07675586361925016,gravity
237,0.0856135750012543,0.07968609069256265,gravity
238,0.0849438055145439,0.07923677374096737,gravity
239,0.08385823693608375,0.07818269627965173,gravity
240,0.08497322891396007,0.07880215045904557,gravity
241,0.08635612868652057,0.07950744660337417,gravity
242,0.08837705164642139,0.080893291658897,gravity
243,0.0881811537503084,0.08056461746883158,gravity
244,0.08897713413451454,0.08124129962484859,gravity
245,0.08965077512114815,0.08172773742614539,gravity
246,0.08782497575737566,0.07990108228041719,gravity
247,0.0887502642390161,0.0808337436291675,gravity
248,0.0881517303508922,0.07958942181313165,gravity
249,0.0859883361938183,0.07690048026287892,gravity
250,0.08441418432505264,0.07503206416123653,gravity
251,0.0831791758495577,0.07339720007229945,gravity
252,0.0832217623487127,0.07301748471389448,gravity
253,0.08322253664869732,0.07295097652484595,gravity
254,0.0801268853101213,0.0696928486125035,gravity
255,0.078551959141371,0.06725988625498407,gravity
256,0.07934871382556177,0.06779813857565588,gravity
257,0.07871533643812925,0.06714465695070232,gravity
258,0.07951983412216641,0.06694977248976942,gravity
259,0.0775972472603144,0.06533733558086033,gravity
260,0.07723642346747386,0.06464209299999256,gravity
261,0.07689418287426461,0.06387028866661545,gravity
262,0.07391312793341474,0.06058200006389052,gravity
263,0.07238930556365045,0.05874451800366607,gravity
264,0.06912717972837759,0.055201796910278746,gravity
265,0.06830874464461699,0.054322496782974364,gravity
266,0.06422895802556818,0.04989196870089273,gravity
267,0.06266719495655669,0.04797173807987533,gravity
268,0.059670654016014096,0.04519695456468788,gravity
269,0.055882004191188536,0.04151116352974267,gravity
270,0.05333300864176574,0.03870776602624365,gravity
271,0.04882038833130521,0.034485269372697525,gravity
272,0.04928651692205629,0.03545350486907844,gravity
273,0.047281854261832824,0.0333523101057662,gravity
274,0.042923319648314924,0.029316191051763054,gravity
275,0.03877771753057202,0.025669840919625698,gravity
276,0.03844012273727058,0.02544479576831033,gravity
277,0.0355419178947768,0.022316590829923138,gravity
278,0.033510154735091065,0.020093206603010116,gravity
279,0.02823175173982521,0.015572196449781072,gravity
280,0.024133381921145117,0.012435484650003954,gravity
281,0.02218369455983084,0.011348926445199503,gravity
282,0.018483314933253822,0.008733453243314343,gravity
283,0.016354764275488553,0.007643028283332653,gravity
284,0.011978420762324018,0.004953313382044485,gravity
285,0.009994664201685741,0.0038512881565310746,gravity
286,0.01020991959741464,0.004080973414059133,gravity
287,0.007445668652262945,0.0027655033027620735,gravity
288,0.0032915492346890364,-0.0003139805203918908,gravity
289,0.0010298189795663183,-0.0012497352732839795,gravity
290,0.0012303626755871277,-0.0010053563460824093,gravity
291,-0.0002694563946534427,-0.0018978034409894095,gravity
292,-0.0024119444521421667,-0.0037120849701504336,gravity
293,-0.00035540369294807523,-0.002091141199851411,gravity
294,0.0005203295896756134,-0.0003402744555971231,gravity
295,-0.0016415159674290185,-0.0019186839189465055,gravity
296,-0.0052242019963413145,-0.004561224407072346,gravity
297,-0.006041862780117278,-0.0050925165684251265,gravity
298,-0.008154153138205186,-0.006553376674386412,gravity
