dim,rho_arat,rho_fma,stream
502,0.01972296920865659,0.024359010914541325,gravity
503,0.024441553315030378,0.030988175990401646,gravity
504,0.04085593868933592,0.048889705758952115,gravity
505,0.06251156065964479,0.06827761621763365,gravity
506,0.07327820194601295,0.0780357595829166,gravity
507,0.09723349487069172,0.09962462708848317,gravity
508,0.13766976296835476,0.136685928760258,gravity
509,0.17404018184669243,0.17034757928020341,gravity
510,0.19082932841356195,0.18923590496998555,gravity
511,0.20049878662170043,0.20091737236042767,gravity
512,0.20322896836752813,0.20384914613581107,gravity
513,0.20040432202357483,0.19931808241912122,gravity
514,0.15223821717928726,0.15025437267719327,gravity
515,0.11143957668881446,0.10734189707121884,gravity
516,0.06716587786729376,0.06232745335089668,gravity
517,0.02666534287090592,0.01782728806914746,gravity
518,-0.017807351046666305,-0.03234618040864834,gravity
519,-0.0426391515539534,-0.06370324484295868,gravity
520,-0.06784339035385055,-0.09408666032363998,gravity
521,-0.07244505516254426,-0.10253474703487402,gravity
522,-0.0612479030847183,-0.09788613396079604,gravity
523,-0.0472322990628161,-0.08685969489737837,gravity
524,-0.01018049619799846,-0.05135592221099581,gravity
525,0.028588704032742558,-0.011902645786580276,gravity
526,0.04100615288635537,0.004041532511251285,gravity
527,0.026310713477942477,-0.004595251852632058,gravity
528,0.06067182389614887,0.040979871368389896,gravity
529,0.04262831135416848,0.029815002469627015,gravity
530,0.014902951804295435,0.010427865361980928,gravity
531,-0.001341861873374759,0.006163607752520616,gravity
532,-0.026827171567694905,-0.010495146902064904,gravity
533,-0.04866707693434722,-0.02461808351141641,gravity
534,-0.06531762380396686,-0.03489205201734318,gravity
535,-0.07205403367030291,-0.0390565473432307,gravity
536,-0.05895520083021013,-0.02633646951218188,gravity
537,-0.05252463945780541,-0.02598614149312393,gravity
538,-0.04617692818375679,-0.02411231193423341,gravity
539,-0.03145283967591234,-0.015597717033950853,gravity
540,-0.007642340848360572,0.00539025671707261,gravity
541,0.013320282635698776,0.02421826102608979,gravity
542,0.019586692411360587,0.028444624434813146,gravity
543,0.0134209416337015,0.018288978637309918,gravity
544,-0.0010724054787213165,-0.004531063716689873,gravity
545,-0.023601437831699962,-0.03851133486323985,gravity
546,-0.04898918572795592,-0.07452706593508898,gravity
547,-0.07640327668400518,-0.11006254601392491,gravity
548,-0.10357036594495543,-0.14407065779775102,gravity
549,-0.10646779648746457,-0.1489396759169317,gravity
550,-0.12352407654903365,-0.1596041866957597,gravity
551,-0.1383914105540358,-0.16365267936633002,gravity
552,-0.13142658219223202,-0.1474293213447017,gravity
553,-0.09994586771687278,-0.10723440127729156,gravity
554,-0.07277568125598398,-0.07351861618486479,gravity
555,-0.03813892004324705,-0.0356398824686214,gravity
556,-0.0033387815337518525,0.0024909636851780303,gravity
557,0.028896101126643182,0.035823166664022583,gravity
558,0.06923016162633422,0.07798781181871883,gravity
559,0.10955957632611744,0.11706833304404843,gravity
560,0.13046567591129835,0.1359009774592783,gravity
561,0.13993536472340065,0.14053335016161186,gravity
562,0.14293345426391252,0.14173513767069804,gravity
563,0.12949315513059512,0.1253710297606182,gravity
564,0.10071474760161664,0.0954755987833046,gravity
565,0.08126046048762887,0.0763057733166194,gravity
566,0.08217645736945366,0.08017794195110757,gravity
567,0.07704207417133015,0.08244231378289935,gravity
568,0.062481362960243966,0.0734381876771782,gravity
569,0.0451734354036681,0.0625548185553184,gravity
570,0.03862905193352184,0.05973363397800406,gravity
571,0.03067234529139892,0.055985974860223026,gravity
572,-0.007770874645810203,0.01426832660401573,gravity
573,-0.044818031710720026,-0.027184062247032896,gravity
574,-0.050207159603788874,-0.03548443891049635,gravity
575,-0.03284348244831919,-0.024402318572526414,gravity
576,0.011966806262554475,0.01752490781428729,gravity
577,0.032152806862023584,0.0368849776356927,gravity
578,0.025271602898560525,0.030084128629962924,gravity
579,-0.0016322243676133827,0.002504884003816095,gravity
580,-0.01729399015685242,-0.01172709510153358,gravity
581,-0.034753680510417016,-0.03141583911300439,gravity
582,-0.05108056998645866,-0.05096460658705911,gravity
583,-0.04414439072408642,-0.047906776592897694,gravity
584,-0.03298363074553836,-0.03759878064141121,gravity
585,-0.003439440531754576,-0.009964628091747571,gravity
586,0.02608848938235185,0.017056257086805797,gravity
587,0.03846567463676358,0.025114574876174026,gravity
588,0.05510305840664439,0.03779907855959224,gravity
589,0.06818253374712127,0.04713729231262693,gravity
590,0.07815242034929865,0.051328081573719674,gravity
591,0.08949823802417478,0.06122620147641872,gravity
592,0.09185753007736167,0.06331734267627014,gravity
593,0.0666486454775567,0.041058753174005584,gravity
594,0.05084518279112921,0.03055587276158621,gravity
595,0.021294798177468335,0.008141839701196618,gravity
596,0.006645816768133616,0.0023362934780884297,gravity
597,-0.009793346205680294,-0.005082463004964302,gravity
598,-0.00897800832185824,0.0021035148164185793,gravity
599,-0.00025551899492998875,0.012910322185769029,gravity
600,0.0029214338420328716,0.01896024733607879,gravity
601,0.0029338226417870527,0.017429785636927184,gravity
602,-0.009530084210903943,0.002354853902939182,gravity
603,-0.0220358032627653,-0.013237449673763536,gravity
604,-0.007496772451248942,-0.003917796345579603,gravity
605,-0.011321040075367772,-0.013624898542522988,gravity
606,-0.034260451420203675,-0.041165475616897415,gravity
607,-0.06817943654718271,-0.07905194284349527,gravity
608,-0.11196764927833641,-0.12297441490176485,gravity
609,-0.15246663567475502,-0.15739704284059106,gravity
610,-0.189688010236208,-0.18883298908051713,gravity
611,-0.19481155323454658,-0.1877951519909459,gravity
612,-0.17628023170224533,-0.1674072986434301,gravity
613,-0.15814225456213932,-0.1468508547701866,gravity
614,-0.12572308850540082,-0.11548373677241545,gravity
615,-0.10100433579587065,-0.08833524867301315,gravity
616,-0.05946546452008547,-0.04860356587583635,gravity
617,-0.04602826258670661,-0.03898153229279224,gravity
618,-0.03571923259125852,-0.03703268768346327,gravity
619,-0.03534214849874062,-0.04162407278091808,gravity
620,-0.04167747097303506,-0.05270387306578168,gravity
621,-0.04765893835435071,-0.05814517095119386,gravity
622,-0.05318124584477702,-0.06417962908079466,gravity
623,-0.04962256311538845,-0.0631379252360462,gravity
624,-0.05697531576949503,-0.07735598402275781,gravity
625,-0.05655177367789896,-0.07725854179229136,gravity
626,-0.06644577888158197,-0.08783025044686561,gravity
627,-0.08007036141124284,-0.1022555673110773,gravity
628,-0.05454556241770623,-0.07736603758621863,gravity
629,-0.046165313683987234,-0.0698444254154513,gravity
630,-0.03821092994181823,-0.06155642236855502,gravity
631,-0.028154321741361576,-0.05093367254564119,gravity
632,-0.013843709425312937,-0.039404555309182306,gravity
633,-0.0021835259566744493,-0.02677573290031635,gravity
634,0.013756213527049031,-0.007428810046513556,gravity
635,0.03151478367468325,0.0104386922764772,gravity
636,0.05385875833133381,0.03650371557521683,gravity
637,0.07102189179078269,0.058265040361688294,gravity
638,0.0837142171389414,0.07523081537734667,gravity
639,0.09602326399470512,0.09189498348918033,gravity
640,0.08692059337532045,0.08810479006444964,gravity
641,0.07082754249463898,0.0710168255851905,gravity
642,0.055585447297072814,0.05418870705384185,gravity
643,0.038785460530418384,0.03779907855959224,gravity
644,0.03160924827280888,0.029173121110205168,gravity
