dim,icc,SEM,MDC,stream
254,0.45898858,0.00208114,0.005768625616010982,gravity
255,0.45603874,0.0020765928,0.005756021469254897,gravity
256,0.4529482,0.0020723967,0.00574439054591449,gravity
257,0.44995946,0.002066266,0.005727397213183591,gravity
258,0.44677782,0.0020610373,0.005712904057848138,gravity
259,0.4434058,0.002056711,0.00570091172528175,gravity
260,0.4401813,0.00205045,0.005683557628698488,gravity
261,0.43684265,0.002044506,0.005667081240235465,gravity
262,0.4333257,0.0020394495,0.005653065661377202,gravity
263,0.42985684,0.002033586,0.005636812572185946,gravity
264,0.42644253,0.0020268993,0.005618278087255685,gravity
265,0.4228644,0.0020210857,0.005602163753392261,gravity
266,0.41920757,0.0020155876,0.005586923900780987,gravity
267,0.41580388,0.002008139,0.005566277107999592,gravity
268,0.41225263,0.0020015514,0.005548017552230524,gravity
269,0.4085585,0.0019958317,0.0055321633039350825,gravity
270,0.4051668,0.0019881756,0.005510941483260206,gravity
271,0.40173292,0.001980813,0.005490533478717406,gravity
272,0.3981747,0.0019743107,0.005472510129692461,gravity
273,0.39477894,0.001967004,0.005452257014817937,gravity
274,0.3915534,0.0019588813,0.005429741865412944,gravity
275,0.38822222,0.0019516157,0.0054096026589819666,gravity
276,0.3848904,0.0019446636,0.005390332448127387,gravity
277,0.3819606,0.0019358178,0.0053658130909522445,gravity
278,0.37894484,0.0019278296,0.005343670967498353,gravity
279,0.37584877,0.0019207075,0.005323929633902763,gravity
280,0.37319374,0.0019117395,0.005299071455578263,gravity
281,0.37057477,0.00190309,0.005275096471049755,gravity
282,0.3678944,0.0018953133,0.005253540346840846,gravity
283,0.36547613,0.0018868153,0.005229985177850731,gravity
284,0.36332634,0.0018775886,0.0052044099894368295,gravity
285,0.36113194,0.0018692442,0.005181280444347669,gravity
286,0.35900623,0.0018612683,0.005159172525695522,gravity
287,0.35738477,0.0018515694,0.005132288519584675,gravity
288,0.35573372,0.0018427627,0.005107877585177327,gravity
289,0.35405704,0.0018348632,0.005085981349071826,gravity
290,0.35289955,0.0018253234,0.005059538455828762,gravity
291,0.3518312,0.001816182,0.005034199796845793,gravity
292,0.3507473,0.0018079621,0.005011415203955358,gravity
293,0.34997195,0.0017991875,0.004987093331107269,gravity
294,0.3495061,0.0017898532,0.004961219980081933,gravity
295,0.34902918,0.0017814573,0.004937947807423234,gravity
296,0.34864733,0.0017735348,0.004915987679329568,gravity
297,0.3487798,0.0017641634,0.00489001139121219,gravity
298,0.34889984,0.0017557507,0.004866692751653007,gravity
299,0.34900683,0.001748309,0.0048460653200801465,gravity
300,0.34960616,0.001739532,0.004821736670809071,gravity
301,0.35028678,0.0017312716,0.004798840105595944,gravity
302,0.35094446,0.0017239994,0.004778682506016858,gravity
303,0.3518659,0.0017163992,0.004757615897697068,gravity
