dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
86,acc_std,0.92808217,0.5101181214782295,0.495085412575176,-1.2018965482711792,1.2018965482711792,0.5101181214782295
98,acc_std,0.8610605,0.5098037556844671,0.4892814130541388,-0.7537428736686707,0.7537428736686707,0.5098037556844671
3,acc_mean,0.9830449,-0.5095575282893527,-0.5182959972020771,1.1624802350997925,1.1624802350997925,0.5095575282893527
104,acc_std,0.93027955,0.5070511192390851,0.47655746846791264,-0.5768080353736877,0.5768080353736877,0.5070511192390851
93,acc_std,0.8144337,0.49262668482529487,0.47117417191015915,-1.2297230958938599,1.2297230958938599,0.49262668482529487
26,acc_mean,0.9847867,-0.4884261074086428,-0.5008499711934055,1.171924352645874,1.171924352645874,0.4884261074086428
111,acc_std,0.8352362,-0.4782928435097071,-0.49719666090194914,0.7906502485275269,0.7906502485275269,0.4782928435097071
67,acc_std,0.8017675,-0.47532108016867286,-0.4817250000867763,0.546322226524353,0.546322226524353,0.47532108016867286
78,acc_std,0.90420127,0.46525053456849275,0.4401542885273041,-0.92393958568573,0.92393958568573,0.46525053456849275
83,acc_std,0.9465258,0.45746959402288223,0.43009144485405465,-0.758869469165802,0.758869469165802,0.45746959402288223
65,acc_std,0.9000678,0.45190082853337776,0.441956196439898,-0.964232325553894,0.964232325553894,0.45190082853337776
40,acc_mean,0.9828965,-0.44794725281182474,-0.42115846704359466,0.7935066819190979,0.7935066819190979,0.44794725281182474
45,acc_mean,0.97926146,0.43794949141020045,0.4506347417596955,-1.0640157461166382,1.0640157461166382,0.43794949141020045
13,acc_mean,0.8952666,0.42948406967817143,0.427513092501871,-1.2365041971206665,1.2365041971206665,0.42948406967817143
71,acc_std,0.8582297,0.4273361615207903,0.4252703744990718,-1.1563416719436646,1.1563416719436646,0.4273361615207903
81,acc_std,0.9124173,-0.4163527162387239,-0.43470835053567924,0.7743898034095764,0.7743898034095764,0.4163527162387239
