dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
103,acc_std,0.9774679,0.10733733537021117,0.13380751620632053,-0.6508944034576416,0.6508944034576416,0.10733733537021117
104,acc_std,0.98211545,-0.37576933114398,-0.3403680310724123,0.353442519903183,0.353442519903183,0.37576933114398
105,acc_std,0.80831456,-0.4804717236664737,-0.4584254800907987,0.5841408967971802,0.5841408967971802,0.4804717236664737
106,acc_std,0.9466991,-0.5440975020040102,-0.5123133535918513,0.4913046061992645,0.4913046061992645,0.5440975020040102
107,acc_std,0.94493014,-0.39489918656440515,-0.3674113434309937,0.37910696864128113,0.37910696864128113,0.39489918656440515
108,acc_std,0.96011484,0.4819769628366068,0.49626013279802156,-0.8683304786682129,0.8683304786682129,0.4819769628366068
109,acc_std,0.95108414,0.6911448120862955,0.6696763689868825,-1.220108985900879,1.220108985900879,0.6911448120862955
110,acc_std,0.9764721,0.626098967576936,0.6003245681810117,-1.3021217584609985,1.3021217584609985,0.626098967576936
111,acc_std,0.9836048,0.6342422805153562,0.6311279132739415,-1.372190237045288,1.372190237045288,0.6342422805153562
112,acc_std,0.960058,0.05718669966530075,0.09039854923558845,-0.5361123085021973,0.5361123085021973,0.05718669966530075
113,acc_std,0.98083794,-0.6649448235061561,-0.6432231234683482,0.9247963428497314,0.9247963428497314,0.6649448235061561
114,acc_std,0.97904485,-0.5059980712599796,-0.4761112449204592,0.6035737991333008,0.6035737991333008,0.5059980712599796
115,acc_std,0.9876024,0.4959910182585397,0.5046270176505335,-1.1879236698150635,1.1879236698150635,0.4959910182585397
116,acc_std,0.917735,0.4241878577832589,0.4258558012329059,-1.235032558441162,1.235032558441162,0.4241878577832589
117,acc_std,0.981736,0.3559503487372285,0.3749785833128524,-0.83210289478302,0.83210289478302,0.3559503487372285
118,acc_std,0.9496683,0.21008616903146748,0.22286507474644213,-0.9525340795516968,0.9525340795516968,0.21008616903146748
119,acc_std,0.7867419,0.165245682621193,0.18035783508304243,-0.3856108486652374,0.3856108486652374,0.165245682621193
120,acc_std,0.95797473,-0.7232364492495329,-0.7189078959035029,0.9836475849151611,0.9836475849151611,0.7232364492495329
121,acc_std,0.9619177,0.037377008858364896,0.06906643427379061,-0.34304043650627136,0.34304043650627136,0.037377008858364896
122,acc_std,0.9693659,0.2755392953327457,0.2932639928543097,-0.7173020839691162,0.7173020839691162,0.2755392953327457
123,acc_std,0.9825842,0.5049001138817654,0.5143588670806113,-1.1519830226898193,1.1519830226898193,0.5049001138817654
124,acc_std,0.9765302,-0.030001027204719224,0.002928680371241603,-0.24819022417068481,0.24819022417068481,0.030001027204719224
125,acc_std,0.9268571,-0.23735004579049726,-0.21680973613888424,0.23104560375213623,0.23104560375213623,0.23735004579049726
126,acc_std,0.85485935,-0.39586551294523126,-0.4014210019168907,0.4659262001514435,0.4659262001514435,0.39586551294523126
127,acc_std,0.9474679,0.6279015379411695,0.6227308677310468,-1.0666943788528442,1.0666943788528442,0.6279015379411695
128,gravity,0.3897183,-0.07654265068123972,-0.058005967764813225,-0.2500532865524292,0.2500532865524292,0.07654265068123972
129,gravity,0.3897183,-0.07654265068123972,-0.058005967764813225,-0.2500532865524292,0.2500532865524292,0.07654265068123972
130,gravity,0.3897753,-0.07587133259456003,-0.05691167604965429,-0.25600019097328186,0.25600019097328186,0.07587133259456003
131,gravity,0.38976684,-0.07469826811783598,-0.05627288809437424,-0.26339271664619446,0.26339271664619446,0.07469826811783598
132,gravity,0.38966313,-0.07322245234711913,-0.05522654414341308,-0.27107447385787964,0.27107447385787964,0.07322245234711913
133,gravity,0.38945818,-0.07368703233790093,-0.055863012045586795,-0.2789754569530487,0.2789754569530487,0.07368703233790093
134,gravity,0.3891466,-0.072043193470518,-0.054675918206174096,-0.287104994058609,0.287104994058609,0.072043193470518
135,gravity,0.38870963,-0.07071372039689743,-0.05355765260891628,-0.2955567240715027,0.2955567240715027,0.07071372039689743
136,gravity,0.3881352,-0.06933236922430622,-0.052814462263850746,-0.3043093979358673,0.3043093979358673,0.06933236922430622
137,gravity,0.38743356,-0.06683989757376187,-0.05087799127108893,-0.31323105096817017,0.31323105096817017,0.06683989757376187
138,gravity,0.38656992,-0.06519838160633286,-0.04965300323093929,-0.32250621914863586,0.32250621914863586,0.06519838160633286
139,gravity,0.38552397,-0.0635646086387502,-0.04806222015102274,-0.3321455121040344,0.3321455121040344,0.0635646086387502
140,gravity,0.384325,-0.06136172518245984,-0.046490770846992394,-0.3419402837753296,0.3419402837753296,0.06136172518245984
141,gravity,0.38293016,-0.06194941887079882,-0.04728964246661019,-0.35206839442253113,0.35206839442253113,0.06194941887079882
142,gravity,0.38130772,-0.05904269672847404,-0.044698916497859356,-0.36257997155189514,0.36257997155189514,0.05904269672847404
143,gravity,0.37948155,-0.05832724354267007,-0.04453187267420259,-0.37332260608673096,0.37332260608673096,0.05832724354267007
144,gravity,0.37744823,-0.0575692038577111,-0.04400986072527518,-0.3842924237251282,0.3842924237251282,0.0575692038577111
145,gravity,0.37514088,-0.05308213544674357,-0.040173266238417625,-0.39564621448516846,0.39564621448516846,0.05308213544674357
146,gravity,0.37255818,-0.05252154225786687,-0.03953215823003123,-0.407318115234375,0.407318115234375,0.05252154225786687
147,gravity,0.36979336,-0.05246114685906523,-0.03971389572336151,-0.4190477728843689,0.4190477728843689,0.05246114685906523
148,gravity,0.36671567,-0.05130511698200319,-0.03899777266453665,-0.4311298131942749,0.4311298131942749,0.05130511698200319
149,gravity,0.36330128,-0.04913630272503684,-0.03715874390224129,-0.44354331493377686,0.44354331493377686,0.04913630272503684
150,gravity,0.3597222,-0.04544908619819863,-0.03420840970200715,-0.45591023564338684,0.45591023564338684,0.04544908619819863
151,gravity,0.3558464,-0.04423188662235032,-0.033773013069049916,-0.4684770405292511,0.4684770405292511,0.04423188662235032
152,gravity,0.35162425,-0.04051524669609594,-0.031340824062565935,-0.48127320408821106,0.48127320408821106,0.04051524669609594
153,gravity,0.34720054,-0.03646333487649403,-0.02745086835426246,-0.49401557445526123,0.49401557445526123,0.03646333487649403
154,gravity,0.3426076,-0.03430613511929721,-0.02632409589561471,-0.5066494345664978,0.5066494345664978,0.03430613511929721
155,gravity,0.33770514,-0.03164486607210215,-0.0232631724973115,-0.5193352103233337,0.5193352103233337,0.03164486607210215
156,gravity,0.3325674,-0.027441191455511518,-0.019416524446993114,-0.5319074988365173,0.5319074988365173,0.027441191455511518
