dim,stream,icc,rho_arat,rho_fma,cohens_d,abs_d,abs_rho
158,gravity,0.22215846,0.06310777164781477,0.07218535899975244,-0.15529920160770416,0.15529920160770416,0.06310777164781477
159,gravity,0.2349242,0.0567871608732284,0.06698225323325822,-0.12834617495536804,0.12834617495536804,0.0567871608732284
160,gravity,0.24638124,0.05643717728017278,0.06766821560170061,-0.1017298549413681,0.1017298549413681,0.05643717728017278
161,gravity,0.2564804,0.05331519974211911,0.06616946129500238,-0.0752914622426033,0.0752914622426033,0.05331519974211911
162,gravity,0.26515833,0.05452155911818251,0.06917625012082423,-0.04889374226331711,0.04889374226331711,0.05452155911818251
163,gravity,0.2723382,0.051727884773614626,0.0679497153786037,-0.02242124266922474,0.02242124266922474,0.051727884773614626
164,gravity,0.27793384,0.048774704632211674,0.06498236745558969,0.004219370894134045,0.004219370894134045,0.048774704632211674
165,gravity,0.28185374,0.04315870684364437,0.05922631569875018,0.031099433079361916,0.031099433079361916,0.04315870684364437
166,gravity,0.28400746,0.03659341727391293,0.05222748882794571,0.0582691915333271,0.0582691915333271,0.03659341727391293
167,gravity,0.28431198,0.03324302124039154,0.04956252115979188,0.08575372397899628,0.08575372397899628,0.03324302124039154
168,gravity,0.28271207,0.03295575594609146,0.04875359597671326,0.11355864256620407,0.11355864256620407,0.03295575594609146
169,gravity,0.27917963,0.029615425812370335,0.045470720831236475,0.14165537059307098,0.14165537059307098,0.029615425812370335
170,gravity,0.27369455,0.024834123407240994,0.03826618258500284,0.16998867690563202,0.16998867690563202,0.024834123407240994
171,gravity,0.2662808,0.026617336271858465,0.03796534903221356,0.19848284125328064,0.19848284125328064,0.026617336271858465
172,gravity,0.25700244,0.02112445218084834,0.028231952900064944,0.22703813016414642,0.22703813016414642,0.02112445218084834
173,gravity,0.24596527,0.006163427877705182,0.009400855186905975,0.25553208589553833,0.25553208589553833,0.006163427877705182
174,gravity,0.23331533,-0.005929589282345012,-0.003944090280784836,0.28382086753845215,0.28382086753845215,0.005929589282345012
175,gravity,0.219234,-0.014412819914020639,-0.014961249131777144,0.31174349784851074,0.31174349784851074,0.014412819914020639
176,gravity,0.20393048,-0.023083431141978254,-0.025346580186808434,0.3391250669956207,0.3391250669956207,0.023083431141978254
177,gravity,0.18763141,-0.028842674427703274,-0.032577412368247294,0.3657837212085724,0.3657837212085724,0.028842674427703274
178,gravity,0.17062344,-0.03768130875232698,-0.04296197007224314,0.3915175497531891,0.3915175497531891,0.03768130875232698
179,gravity,0.15313691,-0.047039498366641654,-0.05349501117504499,0.4161399006843567,0.4161399006843567,0.047039498366641654
180,gravity,0.13532491,-0.060924245691140314,-0.06818249404027354,0.4394894242286682,0.4394894242286682,0.060924245691140314
181,gravity,0.11736652,-0.07096149639198104,-0.07878049663005303,0.46140432357788086,0.46140432357788086,0.07096149639198104
182,gravity,0.09940939,-0.07617098668861427,-0.08419240717611819,0.4817405641078949,0.4817405641078949,0.07617098668861427
183,gravity,0.08156742,-0.07570408379787857,-0.08541739521626783,0.5003674030303955,0.5003674030303955,0.07570408379787857
184,gravity,0.063919865,-0.07318296304790269,-0.08424963515274135,0.517175555229187,0.517175555229187,0.07318296304790269
185,gravity,0.046513267,-0.06769859625672356,-0.0799544435018631,0.5320696830749512,0.5320696830749512,0.06769859625672356
186,gravity,0.029366108,-0.06058200509793105,-0.07458429391171215,0.5449705719947815,0.5449705719947815,0.06058200509793105
187,gravity,0.012473625,-0.05071122889378714,-0.06718177780040381,0.5558130741119385,0.5558130741119385,0.05071122889378714
188,gravity,-0.0041731265,-0.04699846046745593,-0.0650372753791065,0.5645403265953064,0.5645403265953064,0.04699846046745593
189,gravity,-0.020622099,-0.04500850950694057,-0.06404274594752037,0.5711070895195007,0.5711070895195007,0.04500850950694057
190,gravity,-0.03692015,-0.04157294047510917,-0.06101352994167052,0.5754563808441162,0.5754563808441162,0.04157294047510917
