dim,icc
290,-0.0379808209836483
291,-0.05600692331790924
292,-0.0951152965426445
293,-0.14657457172870636
294,-0.19785957038402557
295,-0.23567819595336914
296,-0.2493993639945984
297,-0.23450425267219543
298,-0.1933036893606186
299,-0.13339920341968536
300,-0.06210124492645264
301,0.016534116119146347
302,0.09939359128475189
303,0.18052993714809418
304,0.2481391280889511
305,0.28518423438072205
306,0.2748059928417206
307,0.20849406719207764
308,0.09320386499166489
309,-0.04027433693408966
310,-0.14849890768527985
311,-0.20111161470413208
312,-0.19624371826648712
313,-0.15474750101566315
314,-0.10396013408899307
315,-0.06719093769788742
316,-0.05982014536857605
317,-0.0866217240691185
318,-0.1400972157716751
319,-0.19984176754951477
320,-0.24652497470378876
321,-0.2708546221256256
322,-0.27411606907844543
323,-0.26602956652641296
324,-0.2598009705543518
325,-0.26470550894737244
326,-0.28074291348457336
327,-0.28474462032318115
328,-0.026482753455638885
329,-0.06472382694482803
330,-0.09705249965190887
331,-0.10613226145505905
332,-0.09175286442041397
333,-0.060063935816287994
334,-0.019803432747721672
335,0.02105867490172386
336,0.05661171302199364
337,0.08275564014911652
338,0.09632828086614609
339,0.09545382857322693
340,0.08114232122898102
341,0.056230589747428894
342,0.02451544627547264
343,-0.01036048959940672
344,-0.045158758759498596
345,-0.07617484033107758
346,-0.09800960123538971
347,-0.10356716066598892
348,-0.08555083721876144
349,-0.04123108834028244
350,0.022746380418539047
351,0.09147487580776215
352,0.14587511122226715
353,0.17035922408103943
354,0.15811869502067566
355,0.11102917790412903
356,0.036519262939691544
357,-0.05496418848633766
358,-0.1502290964126587
359,-0.233100026845932
360,-0.2897779643535614
361,-0.31133216619491577
362,-0.2968086004257202
363,-0.2538948655128479
364,-0.19755594432353973
365,-0.1470685452222824
366,-0.11976123601198196
367,-0.12289825081825256
368,-0.15243570506572723
369,-0.1954115778207779
370,-0.23761093616485596
371,-0.2698500454425812
372,-0.2869478762149811
373,-0.28740301728248596
374,-0.2729106843471527
375,-0.24736446142196655
376,-0.21529901027679443
377,-0.18047714233398438
378,-0.146505668759346
379,-0.11421000957489014
380,-0.08396376669406891
381,-0.057881977409124374
382,-0.0377768874168396
383,-0.023646332323551178
384,-0.012109587900340557
385,0.0023920279927551746
386,0.022857047617435455
387,0.047202013432979584
388,0.07125688344240189
389,0.09001777321100235
390,0.10073602944612503
391,0.10278626531362534
392,0.09620383381843567
393,0.08145400136709213
394,0.05995946377515793
395,0.03560871258378029
396,0.015658361837267876
397,0.006143167149275541
398,0.0027589076198637486
399,-0.0025952779687941074
400,-0.013828827068209648
401,-0.032632939517498016
402,-0.0585070364177227
403,-0.08968498557806015
404,-0.12342514842748642
405,-0.15658782422542572
406,-0.1868266612291336
407,-0.21379050612449646
408,-0.2401188462972641
409,-0.26872968673706055
410,-0.2988748550415039
411,-0.3264428675174713
412,-0.3439563512802124
413,-0.3440467417240143
414,-0.3238677978515625
415,-0.2869188189506531
416,-0.2411063313484192
417,-0.19539222121238708
418,-0.15862366557121277
419,-0.13497915863990784
420,-0.12295416742563248
421,-0.11731035262346268
422,-0.10825079679489136
423,-0.08500510454177856
424,-0.041933100670576096
425,0.01764683611690998
426,0.08399160951375961
427,0.14351533353328705
428,-0.25902947783470154
429,-0.23908691108226776
430,-0.20618346333503723
431,-0.16793109476566315
432,-0.1325932741165161
433,-0.1064923107624054
434,-0.09080285578966141
435,-0.08197729289531708
436,-0.0754578560590744
437,-0.0690203607082367
438,-0.0639784038066864
439,-0.06283355504274368
440,-0.0661201998591423
441,-0.0721127837896347
442,-0.07770013809204102
443,-0.0807730108499527
444,-0.08158911764621735
445,-0.0822509378194809
446,-0.08478708565235138
447,-0.08892030268907547
448,-0.09094475209712982
449,-0.08477839082479477
450,-0.0674981102347374
451,-0.041284698992967606
452,-0.013050590641796589
453,0.007985091768205166
454,0.013793645426630974
455,0.00033535700640641153
456,-0.03167242184281349
457,-0.07778742164373398
458,-0.13229306042194366
459,-0.18729528784751892
