dim,icc
186,0.3241651952266693
187,0.3298055827617645
188,0.3354313373565674
189,0.3410140872001648
190,0.3467356264591217
191,0.3524191677570343
192,0.35800299048423767
193,0.36358511447906494
194,0.36916011571884155
195,0.37459948658943176
196,0.3799266219139099
197,0.3852841854095459
198,0.39048507809638977
199,0.3955196440219879
200,0.4005562961101532
201,0.4054585099220276
202,0.4101850092411041
203,0.4148288071155548
204,0.419393390417099
205,0.4237774908542633
206,0.4280075132846832
207,0.4322074353694916
208,0.4362248480319977
209,0.4400559663772583
210,0.44384264945983887
211,0.44747376441955566
212,0.4509175717830658
213,0.45425206422805786
214,0.45747971534729004
215,0.46051904559135437
216,0.46339279413223267
217,0.4662010967731476
218,0.46881937980651855
219,0.471245676279068
220,0.4735963046550751
221,0.47577816247940063
222,0.47776535153388977
223,0.4796244204044342
224,0.4813557267189026
225,0.4828892648220062
226,0.48424598574638367
227,0.4855152666568756
228,0.4865834712982178
229,0.487448513507843
230,0.48822513222694397
231,0.48882022500038147
232,0.4892082214355469
233,0.4894621968269348
234,0.4895815849304199
235,0.4894905686378479
236,0.48921528458595276
237,0.48886337876319885
238,0.488298624753952
239,0.4875195622444153
240,0.48667821288108826
241,0.4856528043746948
242,0.48441168665885925
243,0.48305875062942505
244,0.48159506916999817
245,0.4799158573150635
246,0.47806087136268616
247,0.4761911630630493
248,0.4741079807281494
249,0.4718113839626312
250,0.4695322811603546
251,0.4670895040035248
252,0.46443796157836914
253,0.4617363512516022
254,0.45898857712745667
255,0.4560387432575226
256,0.4529482126235962
257,0.4499594569206238
258,0.4467778205871582
259,0.44340580701828003
260,0.44018128514289856
261,0.4368426501750946
262,0.43332570791244507
263,0.4298568367958069
264,0.42644253373146057
265,0.4228644073009491
266,0.4192075729370117
267,0.4158038794994354
268,0.41225263476371765
269,0.4085584878921509
270,0.4051668047904968
271,0.4017329216003418
272,0.3981747031211853
273,0.39477893710136414
274,0.3915534019470215
275,0.38822221755981445
276,0.3848904073238373
277,0.38196060061454773
278,0.37894484400749207
279,0.37584877014160156
280,0.37319374084472656
281,0.3705747723579407
282,0.36789441108703613
283,0.365476131439209
284,0.3633263409137726
285,0.3611319363117218
286,0.35900622606277466
287,0.3573847711086273
288,0.355733722448349
289,0.35405704379081726
290,0.35289955139160156
291,0.35183119773864746
292,0.350747287273407
293,0.3499719500541687
294,0.34950610995292664
295,0.34902918338775635
296,0.3486473262310028
297,0.3487797975540161
298,0.34889984130859375
299,0.3490068316459656
300,0.34960615634918213
301,0.3502867817878723
302,0.350944459438324
303,0.35186588764190674
304,0.35304343700408936
305,0.3541809916496277
306,0.35536450147628784
307,0.3569490909576416
308,0.3584703803062439
309,0.3599216043949127
310,0.36171576380729675
311,0.36350250244140625
312,0.36518967151641846
313,0.3669997751712799
314,0.3689185380935669
315,0.370705246925354
316,0.3724217712879181
317,0.3743317127227783
318,0.37607741355895996
319,0.3776520788669586
320,0.37935367226600647
321,0.38092324137687683
322,0.38229361176490784
323,0.3836212158203125
324,0.38489440083503723
325,0.38594669103622437
326,0.38682252168655396
327,0.38770249485969543
328,0.3883473575115204
329,0.38875752687454224
330,0.3891356587409973
331,0.38931411504745483
332,0.3892548978328705
333,0.3890683650970459
334,0.3887527883052826
335,0.38820505142211914
336,0.38746267557144165
337,0.386655330657959
338,0.38562846183776855
339,0.38438916206359863
340,0.38308924436569214
341,0.3816167116165161
342,0.37995097041130066
343,0.37818247079849243
344,0.37631645798683167
345,0.3742794692516327
346,0.3721066117286682
347,0.36991140246391296
348,0.36756834387779236
349,0.36508598923683167
350,0.36260533332824707
351,0.36002638936042786
352,0.3573306202888489
353,0.35460734367370605
354,0.35186299681663513
355,0.3490225672721863
356,0.346121221780777
357,0.34327781200408936
358,0.34035712480545044
359,0.33736515045166016
360,0.334454208612442
361,0.33151134848594666
362,0.32851260900497437
363,0.325554221868515
364,0.3226398825645447
365,0.3196825385093689
366,0.3167174458503723
367,0.3138744831085205
368,0.3109985291957855
369,0.30809295177459717
370,0.30532339215278625
371,0.3025617301464081
372,0.2997777760028839
373,0.2970741093158722
374,0.29445192217826843
375,0.29181376099586487
376,0.28919461369514465
377,0.2867307960987091
378,0.28425541520118713
379,0.28176939487457275
380,0.2794431447982788
381,0.27714210748672485
382,0.27483364939689636
383,0.2726196348667145
384,0.2705000340938568
385,0.2683753967285156
386,0.2662791609764099
387,0.2643436789512634
388,0.26240473985671997
389,0.26046258211135864
390,0.2586785554885864
391,0.25692400336265564
392,0.2551674246788025
393,0.2535019814968109
394,0.25192806124687195
395,0.25035232305526733
396,0.24880513548851013
397,0.2474052906036377
398,0.2460043877363205
399,0.24460221827030182
400,0.2433403581380844
401,0.24210557341575623
402,0.24087010324001312
403,0.23971335589885712
404,0.2386350929737091
405,0.2375563532114029
406,0.23650158941745758
407,0.23556919395923615
408,0.23463638126850128
409,0.2337031066417694
410,0.23288238048553467
411,0.23208394646644592
412,0.23128512501716614
413,0.2305477112531662
414,0.22987142205238342
415,0.22919505834579468
416,0.22853679955005646
417,0.22797101736068726
418,0.22740468382835388
419,0.2268383502960205
420,0.22635404765605927
421,0.22588594257831573
422,0.22541767358779907
423,0.2249925583600998
424,0.22461064159870148
425,0.22422875463962555
426,0.22391033172607422
427,0.22391033172607422
428,0.16801777482032776
429,0.16801777482032776
430,0.17296262085437775
431,0.17917193472385406
432,0.1856928914785385
433,0.1924639344215393
434,0.19949674606323242
435,0.2068745195865631
436,0.21457406878471375
437,0.22247636318206787
438,0.23074710369110107
439,0.23939020931720734
440,0.2482076734304428
441,0.25735974311828613
442,0.26688045263290405
443,0.27661722898483276
444,0.28656262159347534
445,0.29683953523635864
446,0.3073667883872986
447,0.31791022419929504
448,0.32870304584503174
449,0.3396947681903839
450,0.3505633771419525
451,0.3614892363548279
452,0.3724540174007416
453,0.38322576880455017
454,0.39376139640808105
455,0.40412524342536926
456,0.41417190432548523
457,0.42369434237480164
458,0.43280667066574097
459,0.44139212369918823
460,0.44928720593452454
461,0.45652639865875244
462,0.46301835775375366
463,0.46871045231819153
464,0.47361189126968384
465,0.4776158034801483
466,0.48069247603416443
467,0.4830544590950012
468,0.484465628862381
469,0.48488378524780273
470,0.4847286343574524
471,0.483743816614151
472,0.4818423390388489
473,0.47937121987342834
474,0.47642141580581665
475,0.47269389033317566
476,0.46834778785705566
477,0.46398672461509705
478,0.45901238918304443
479,0.45346173644065857
480,0.44811099767684937
481,0.44244953989982605
482,0.4363727569580078
483,0.43037137389183044
484,0.42449715733528137
485,0.418340265750885
486,0.4120853543281555
487,0.4063604176044464
488,0.400454044342041
489,0.3943960666656494
490,0.3889288902282715
491,0.3834965229034424
492,0.3779790699481964
493,0.3728061020374298
494,0.36798521876335144
495,0.36312392354011536
496,0.3583674728870392
497,0.35423168540000916
498,0.3500843644142151
499,0.3459390699863434
500,0.34239867329597473
501,0.3389852046966553
502,0.33558836579322815
503,0.3325498104095459
504,0.3298657536506653
505,0.32720720767974854
506,0.3246849477291107
507,0.32271236181259155
508,0.32077035307884216
509,0.318864107131958
510,0.31748053431510925
511,0.31622806191444397
512,0.3150121569633484
513,0.31410932540893555
