dim,icc
631,0.19973798096179962
632,0.18383751809597015
633,0.16551214456558228
634,0.14492282271385193
635,0.12229015678167343
636,0.0979105532169342
637,0.07216450572013855
638,0.04553820937871933
639,0.01861261948943138
640,-0.007965284399688244
641,-0.03347165510058403
642,-0.057146258652210236
643,-0.07823313027620316
644,-0.09602892398834229
645,-0.10993736237287521
646,-0.1195136085152626
647,-0.12450145930051804
648,-0.12484631687402725
649,-0.12072138488292694
650,-0.11247267574071884
651,-0.10058058053255081
652,-0.08562289923429489
653,-0.0682295635342598
654,-0.04904269799590111
655,-0.028680384159088135
656,-0.007716300431638956
657,0.013339025899767876
658,0.03399025648832321
659,0.05385338142514229
660,0.07266931235790253
661,0.09018629789352417
662,0.10620080679655075
663,0.12054862082004547
664,0.13309593498706818
665,0.14373373985290527
666,0.15237067639827728
667,0.15892943739891052
668,0.16330023109912872
669,0.1654358208179474
670,0.1653379201889038
671,0.162973552942276
672,0.15832535922527313
673,0.15139642357826233
674,0.14221954345703125
675,0.13086535036563873
676,0.1174541488289833
677,0.10216695815324783
678,0.0852501168847084
679,0.06705133616924286
680,0.04799523949623108
681,0.028575561940670013
682,0.009348941966891289
683,-0.009087955579161644
684,-0.026132803410291672
685,-0.04122142121195793
686,-0.053870003670454025
687,-0.06371621042490005
688,-0.07053393870592117
689,-0.07427604496479034
690,-0.07506456971168518
691,-0.07314097881317139
692,-0.06884777545928955
693,-0.06258974969387054
694,-0.05479828268289566
695,-0.0458981916308403
696,-0.03628561273217201
697,-0.026310142129659653
698,-0.016283975914120674
699,-0.006454078014940023
700,0.003011665539816022
701,0.0119788758456707
702,0.02035706862807274
703,0.02809099480509758
704,0.03515360876917839
705,0.04154118150472641
706,0.04726678133010864
707,0.05235633626580238
708,0.056825652718544006
709,0.06071879714727402
710,0.06410100311040878
711,0.06701811403036118
712,0.06951609998941422
713,0.0716400071978569
714,0.0734323263168335
715,0.07493343949317932
716,0.07618093490600586
717,0.07720902562141418
718,0.07804283499717712
719,0.07871352881193161
720,0.0792534276843071
721,0.07968435436487198
722,0.080025315284729
723,0.08029245585203171
724,0.08049963414669037
725,0.0806589350104332
726,0.08077974617481232
727,0.0808669701218605
728,0.15828648209571838
729,0.14206744730472565
730,0.12246837466955185
731,0.10027182847261429
732,0.07551160454750061
733,0.04845099523663521
734,0.019669203087687492
735,-0.009877231903374195
736,-0.03885025903582573
737,-0.06563060730695724
738,-0.08852771669626236
739,-0.10614070296287537
740,-0.11755072325468063
741,-0.1224805936217308
742,-0.12131136655807495
743,-0.11492899805307388
744,-0.10449384897947311
745,-0.09121784567832947
746,-0.07620339840650558
747,-0.06035690754652023
748,-0.04447055608034134
749,-0.029012605547904968
750,-0.01418575830757618
751,-0.00017663018661551178
752,0.012918935157358646
753,0.025065984576940536
754,0.036269258707761765
755,0.04655708372592926
756,0.05596890673041344
757,0.06454876065254211
758,0.07229668647050858
759,0.07926376163959503
760,0.08552265167236328
761,0.09109022468328476
762,0.0959738940000534
763,0.10017093271017075
764,0.10367022454738617
765,0.106452077627182
766,0.10849106311798096
767,0.10975711792707443
768,0.11020451784133911
769,0.10980549454689026
770,0.10854824632406235
771,0.1064133420586586
772,0.10339182615280151
773,0.09948764741420746
774,0.09471910446882248
775,0.0891195684671402
776,0.08273747563362122
777,0.07563542574644089
778,0.06786791235208511
779,0.05951739847660065
780,0.050698984414339066
781,0.04151430353522301
782,0.03207065910100937
783,0.022478211671113968
784,0.01284874975681305
785,0.0032953449990600348
786,-0.006069496273994446
787,-0.015133925713598728
788,-0.023819975554943085
789,-0.03201855346560478
790,-0.0395892858505249
791,-0.046427737921476364
792,-0.05243438109755516
793,-0.05751585587859154
794,-0.061587121337652206
795,-0.06457336246967316
796,-0.06641320139169693
797,-0.06706006079912186
798,-0.06651196628808975
799,-0.06475542485713959
800,-0.06177680939435959
801,-0.05761412903666496
802,-0.05233023688197136
803,-0.04601071774959564
804,-0.03876371309161186
805,-0.03071625716984272
806,-0.022011488676071167
807,-0.012804080732166767
808,-0.0032610134221613407
809,0.006459912285208702
810,0.01620446890592575
811,0.025816861540079117
812,0.035150982439517975
813,0.04407227411866188
814,0.05245915427803993
815,0.060203805565834045
816,0.06721162796020508
817,0.07340029627084732
818,0.07870512455701828
819,0.08306471258401871
820,0.08641645312309265
821,0.08870891481637955
822,0.0898941308259964
823,0.08992505818605423
824,0.08875413239002228
825,0.08633290976285934
826,0.08261007070541382
827,0.07753201574087143
828,0.07104287296533585
829,0.06308180838823318
830,0.05359038710594177
831,0.042515888810157776
832,0.029812535271048546
833,0.015447969548404217
834,-0.000589634757488966
835,-0.018282389268279076
836,-0.03757293149828911
837,-0.0583520270884037
838,-0.08046091347932816
839,-0.10364772379398346
840,-0.12755410373210907
841,-0.15174195170402527
842,-0.17567873001098633
843,-0.19874686002731323
844,-0.22026626765727997
845,-0.23952913284301758
846,-0.2558455765247345
847,-0.2685958445072174
848,-0.27728962898254395
849,-0.2815900146961212
850,-0.28135308623313904
851,-0.27664801478385925
852,-0.2677326500415802
853,-0.25502243638038635
854,-0.23904584348201752
855,-0.22039666771888733
856,-0.19968858361244202
857,-0.17751666903495789
858,-0.15443065762519836
859,-0.13091954588890076
860,-0.10739831626415253
861,-0.08420893549919128
862,-0.06162404268980026
863,-0.03985794261097908
864,-0.019073380157351494
865,0.0006073146942071617
866,0.019092869013547897
867,0.03631514310836792
868,0.052219945937395096
869,0.06676071137189865
870,0.07989635318517685
871,0.09158388525247574
872,0.10177603363990784
873,0.11041638255119324
874,0.11744071543216705
875,0.12277442961931229
876,0.12633445858955383
877,0.12803225219249725
878,0.1277751922607422
879,0.12547853589057922
880,0.12107903510332108
881,0.1145433783531189
882,0.10588806122541428
883,0.09519774466753006
884,0.08264507353305817
885,0.06850738823413849
886,0.0531759038567543
887,0.037152014672756195
888,0.02102344110608101
889,0.005441548768430948
890,-0.00892351008951664
891,-0.021455468609929085
892,-0.031638842076063156
893,-0.03909797593951225
894,-0.043620023876428604
895,-0.04515574499964714
896,-0.0438007116317749
897,-0.03976371884346008
898,-0.03335268422961235
899,-0.024902282282710075
900,-0.014730117283761501
901,-0.0031591032166033983
902,0.009517703205347061
903,0.023043494671583176
904,0.03720274195075035
905,0.051820483058691025
906,0.06675706803798676
907,0.0819067433476448
908,0.0971602275967598
909,0.11246002465486526
910,0.12779968976974487
911,0.14315509796142578
912,0.15851245820522308
913,0.17386171221733093
914,0.18919411301612854
915,0.20449838042259216
916,0.2197546362876892
917,0.23493319749832153
918,0.24996508657932281
919,0.2647865414619446
920,0.27933311462402344
921,0.2934906482696533
922,0.30711817741394043
923,0.3200494349002838
924,0.33209457993507385
925,0.3430499732494354
926,0.3527064323425293
927,0.3608655631542206
928,0.3673412799835205
929,0.3720046579837799
930,0.37479445338249207
931,0.3756994605064392
932,0.37477555871009827
933,0.37214091420173645
934,0.36796650290489197
935,0.3624609410762787
936,0.35585492849349976
937,0.34838438034057617
938,0.3402746617794037
939,0.33173659443855286
940,0.32295700907707214
941,0.3140929639339447
942,0.3052735924720764
943,0.29660317301750183
944,0.2881647050380707
945,0.2800231873989105
946,0.27223095297813416
947,0.2648310959339142
948,0.2578519880771637
949,0.25132930278778076
950,0.24531212449073792
951,0.23984600603580475
952,0.2349836528301239
953,0.23078709840774536
954,0.22733014822006226
955,0.22469709813594818
956,0.2229854315519333
957,0.22230264544487
958,0.2227548360824585
959,0.22446538507938385
960,0.2275637537240982
961,0.23215751349925995
962,0.23833298683166504
963,0.24614188075065613
964,0.2555869519710541
965,0.2666090130805969
966,0.27907389402389526
967,0.2927660644054413
968,0.30738529562950134
969,0.3225576877593994
970,0.33785322308540344
971,0.35280460119247437
972,0.36693957448005676
973,0.3798106610774994
974,0.39102116227149963
975,0.40024757385253906
976,0.40725040435791016
977,0.4118788540363312
978,0.41406404972076416
979,0.4138125777244568
980,0.4111955463886261
981,0.40633073449134827
982,0.39937055110931396
983,0.3904905319213867
984,0.3798805773258209
985,0.36773696541786194
986,0.3542587459087372
987,0.3396435081958771
988,0.32407882809638977
989,0.3077588677406311
990,0.29087772965431213
991,0.27361762523651123
992,0.25615376234054565
993,0.23865360021591187
994,0.22127750515937805
995,0.20417428016662598
996,0.18748298287391663
997,0.17132841050624847
998,0.1558314710855484
999,0.14109519124031067
1000,0.12718768417835236
1001,0.11416767537593842
1002,0.1020752415060997
1003,0.09093284606933594
1004,0.0807465985417366
1005,0.0715065598487854
1006,0.06318962574005127
1007,0.05576079711318016
1008,0.04919331893324852
1009,0.04343336820602417
1010,0.0384037084877491
1011,0.034042879939079285
1012,0.0302876103669405
1013,0.027075858786702156
1014,0.0243466068059206
1015,0.02204222045838833
1016,0.020108528435230255
1017,0.018495434895157814
1018,0.017165208235383034
1019,0.01607377827167511
1020,0.015176812186837196
1021,0.014443010091781616
1022,0.013844898901879787
1023,0.013359741307795048
1024,0.012967647053301334
1025,0.012652106583118439
1026,0.012399321421980858
1027,0.012206843122839928
